Name,Id,TotalNumRide,TotalNumGetOff,NumRideByCard,NumGetOffByCard,NumRideByCash,AveNumGetOff
큰말,43938,0,10,0,10,0,0
큰말,43949,9,5,8,5,1,0
큰무리선착장,35710,172,226,172,226,0,12
큰무리선착장,35712,520,734,512,734,8,40
큰방죽사거리,39144,2710,3422,2665,3422,45,197
큰방죽사거리,39145,1545,3195,1495,3195,50,152
큰방죽삼거리,39575,94,165,94,165,0,8
큰방죽삼거리,39576,81,467,71,467,10,17
큰산너머입구,44013,7,223,7,223,0,7
큰산너머입구,44014,259,26,257,26,2,9
킹스빌타운,41315,2923,3265,2876,3265,47,199
타운하우스공장.명진화학,89226,5,341,1,341,4,11
타운하우스공장.명진화학,89227,288,7,277,7,11,9
탄토 마을,90381,16,0,15,0,1,0
탄토마을,90378,13,20,13,20,0,1
탑재,43115,15,62,15,62,0,2
탑재,43327,319,262,317,262,2,18
탑재,43579,263,333,257,333,6,19
태경아파트,38275,8428,9257,8140,9257,288,570
태산.대진아파트,38294,2405,2460,2390,2460,15,156
태산아파트,41193,7733,11904,7592,11904,141,633
태산아파트,42227,75,199,75,199,0,8
태산아파트·하나아파트,41578,1355,2069,1342,2069,13,110
태양공단,42147,2574,1499,2558,1499,16,131
태양공단,42148,3351,2060,3275,2060,76,174
태양주택,40204,22,1279,16,1279,6,41
태영아파트,42298,3934,3531,3829,3531,105,240
태영아파트,42300,3855,3752,3719,3752,136,245
태평1차아파트,39241,3785,309,3785,309,0,132
태평1차아파트,39242,215,3798,215,3798,0,129
태평1차아파트,39516,10234,1932,10137,1932,97,392
태평1차아파트,39517,2311,11423,2293,11423,18,443
태평2차아파트,39225,13586,3763,13513,3763,73,559
태평2차아파트,39518,3419,9326,3315,9326,104,411
태평아파트,38083,8173,7291,8023,7291,150,498
태평아파트,41183,1153,181,1114,181,39,43
태평아파트.주안한신휴플러스아파트,37180,2788,4583,2707,4583,81,237
태평아파트.주안한신휴플러스아파트,37183,1370,1945,1309,1945,61,106
태평아파트1차(A),42326,4411,13678,4357,13678,54,583
태평아파트1차(B),42325,12105,4051,11959,4051,146,521
태평아파트2차(A),42317,2241,3554,2211,3554,30,186
태평아파트2차(B),42318,5057,2892,4953,2892,104,256
태평아파트입구,39274,144,1941,143,1941,1,67
태평아파트입구,39276,754,288,746,288,8,33
태평양산업,39066,2499,504,2481,504,18,96
태평양인천물류센터,42012,1700,2460,1698,2460,2,134
태화.두진아파트,39441,9061,6112,8934,6112,127,489
태화두진아파트,39445,7231,7504,7151,7504,80,475
태화아파트,37413,4753,4201,4714,4201,39,288
태화아파트,37416,6698,5247,6576,5247,122,385
태화아파트,40545,9214,3450,9004,3450,210,408
태화아파트,40810,2009,52,1998,52,11,66
태화한진아파트,41132,5098,2562,5088,2562,10,247
태화한진아파트612동,41135,857,2733,831,2733,26,115
택리,43233,48,5,45,5,3,1
택리,43859,3,41,3,41,0,1
택리교회,43229,10,121,9,121,1,4
택리교회,43860,132,23,129,23,3,5
테니스장,40456,246,301,242,301,4,17
테일코리아,89430,221,45,221,45,0,8
테일코리아,89431,480,150,479,150,1,20
테크노파크IT센타,39726,869,2490,854,2490,15,108
테크노파크IT센타,39727,3021,2215,2853,2215,168,168
테크노파크IT센터,39938,3255,5495,3128,5495,127,282
테크노파크역,38421,28568,15653,28205,15653,363,1426
테크노파크역,38422,25892,26978,25539,26978,353,1705
토지금고,37114,8373,2192,8202,2192,171,340
토지금고,37115,4007,11802,3892,11802,115,509
토지금고시장,37102,18338,14886,17925,14886,413,1071
토지금고시장앞,37509,11249,10626,11095,10626,154,705
트러스(서구장애인직업재활시설),42809,595,2,566,2,29,19
트러스(서구장애인직업재활시설),42810,1,376,1,376,0,12
트레지움1단지.다니엘병원,55076,2921,1027,2872,1027,49,127
트레지움1단지.다니엘병원,55077,903,2274,899,2274,4,102
트루엘에코시티아파트(후문),42049,1680,1000,1654,1000,26,86
트루엘에코시티아파트(후문),42050,1304,1431,1277,1431,27,88
파라곤보타닉파크,89422,1174,14,1164,14,10,38
파라다이스공원,43391,149,43,146,43,3,6
파라다이스공원,43828,47,198,43,198,4,7
파라다이스시티역,35748,0,38,0,38,0,1
팔도주유소,40175,304,292,283,292,21,19
팔도주유소,40774,10461,7175,10272,7175,189,568
팬더아파트,39968,389,4,385,4,4,12
팬더아파트,39980,3,350,3,350,0,11
펜션마을,90392,3,30,3,30,0,1
펜션마을,90393,10,1,10,1,0,0
평전,43258,0,55,0,55,0,1
평화전망대,43743,52,77,51,77,1,4
평화전망대,43760,44,10,44,10,0,1
포내교회,35875,0,5,0,5,0,0
포도마을,55039,2589,2905,2566,2905,23,177
포도마을사거리.현대백화점.이마트,55055,9345,9534,9245,9534,100,609
포도밭,43939,11,5,11,5,0,0
포도밭,43940,13,8,12,8,1,0
포레시안101동앞,39729,6282,5628,6144,5628,138,384
포레시안101동앞,39730,4358,3684,4269,3684,89,259
포스코타워앤쉐라톤호텔,38491,2926,1396,2864,1396,62,139
푸르지오더베뉴(3216동),89442,516,1901,514,1901,2,77
푸르지오더베뉴후문,89423,13,1482,11,1482,2,48
푸르지오더스카이,35844,2612,1235,2579,1235,33,124
푸르지오더스카이,35845,1684,1364,1640,1364,44,98
푸르지오더스카이256동,35508,2007,593,1931,593,76,83
푸르지오더스카이256동,35509,1174,1394,1103,1394,71,82
푸르지오월드마크,,7629,10553,7414,10553,215,586
푸르지오하버뷰,38456,205,522,191,522,14,23
푸르지오하버뷰,38522,1174,3306,1119,3306,55,144
푸른초장,90052,1,174,0,174,1,5
푸른초장,90053,133,4,128,4,5,4
풍류산,90129,0,18,0,18,0,0
풍류산,90130,43,0,40,0,3,1
풍림1단지정문,70007,9,945,9,945,0,30
풍림1차205동,35255,2504,4955,2451,4955,53,240
풍림1차205동,35256,7684,3471,7584,3471,100,359
풍림1차아파트,42969,13187,5391,13082,5391,105,599
풍림1차아파트,42970,4419,10975,4313,10975,106,496
풍림2.3차아파트,38350,11091,2221,11009,2221,82,429
풍림2단지,70010,9,1559,9,1559,0,50
풍림2차아파트,38049,5144,14379,5075,14379,69,629
풍림2차아파트,38050,8101,5672,7845,5672,256,444
풍림3단지정문,70003,163,295,145,295,18,14
풍림3차아파트,42366,9019,4855,8980,4855,39,447
풍림6단지,35124,2281,358,2181,358,100,85
풍림아이원,36114,207,2032,199,2032,8,72
풍림아이원,36115,7907,1812,7755,1812,152,313
풍림아이원,36121,2488,9344,2441,9344,47,381
풍림아이원,41441,4258,2179,4170,2179,88,207
풍림아이원1차·금호어울림아파트,42642,5858,21,5722,21,136,189
풍림아이원1차·금호어울림아파트,42646,31,5235,23,5235,8,169
풍림아이원2차아파트,42485,12640,61,12370,61,270,409
풍림아이원4차아파트,42645,11,4661,9,4661,2,150
풍림아이원아파트,37034,20144,9113,19620,9113,524,943
풍림아파트,36122,6846,568,6650,568,196,239
풍림아파트,37245,26953,7605,26398,7605,555,1114
풍림아파트,37246,6569,13164,6461,13164,108,636
풍림아파트,38255,3905,5196,3867,5196,38,293
풍림아파트,39162,9096,13440,8967,13440,129,726
풍림아파트,39163,14792,6697,14648,6697,144,693
풍림아파트,41374,2766,2777,2729,2777,37,178
풍림아파트,70008,685,11,665,11,20,22
풍림아파트(소래마을),39120,1209,3687,1174,3687,35,157
풍림아파트104동,40898,7696,6498,7524,6498,172,457
풍림아파트104동,40899,4984,5738,4963,5738,21,345
풍림아파트상가,70043,336,438,306,438,30,24
풍림아파트상가,70044,534,182,503,182,31,23
풍림엑슬루타워,42830,5709,7979,5677,7979,32,441
풍무역,80167,303,5914,302,5914,1,200
풍무역,80168,4167,351,4165,351,2,145
풍물시장,35054,489,1201,430,1201,59,54
풍물시장,35055,209,13,202,13,7,7
풍물시장,43941,79,8015,59,8015,20,261
풍산빌라 입구,90384,3,0,3,0,0,0
풍산특수금속,90219,6,5,6,5,0,0
프라임,39643,5371,1428,5327,1428,44,219
프리상뜨아파트,40230,124,4894,110,4894,14,161
프린피아통합물류센터,89235,240,4,235,4,5,7
하나개삼거리,35733,18,23,18,23,0,1
하나개삼거리,35734,6,14,6,14,0,0
하나개해수욕장,35737,1422,892,1409,892,13,74
하나글로벌캠퍼스,89444,88,259,83,259,5,11
하나글로벌캠퍼스,89445,104,3393,100,3393,4,112
하나금융그룹통합데이터센터,89265,181,1740,181,1740,0,61
하나금융그룹통합데이터센터,89294,232,130,225,130,7,11
하나로쇼핑,37118,3556,7514,3344,7514,212,357
하나아파트,37052,9270,2901,9117,2901,153,392
하나아파트,40546,1190,1440,1187,1440,3,84
하나아파트,41250,5775,6919,5661,6919,114,409
하나아파트,41574,1837,17,1810,17,27,59
하늘도시중심상가,35821,2231,360,2079,360,152,83
하늘도시중심상가,35822,452,2305,441,2305,11,88
하늘문화센터,35826,2,35,2,35,0,1
하늘문화센터,35827,35,4,35,4,0,1
하늘문화센터입구,35766,2,56,2,56,0,1
하늘문화센터입구,35767,14,4,14,4,0,0
하늘중학교,35823,569,1496,551,1496,18,66
하늘초등학교후문,35499,429,253,420,253,9,22
하늘초등학교후문,35500,102,966,94,966,8,34
하늘휴게소,70220,2816,10891,2810,10891,6,442
하늘휴게소,70221,10171,2742,10159,2742,12,416
하룩,43157,62,195,56,195,6,8
하룩,43281,230,57,221,57,9,9
하리마을회관,90243,0,16,0,16,0,0
하리마을회관,90244,15,0,12,0,3,0
하리선착장,90240,4,30,4,30,0,1
하야동,41438,591,776,579,776,12,44
하야동,41439,800,1093,789,1093,11,61
하얀마을,55035,2567,2635,2548,2635,19,167
하얀집민박,43440,24,6,24,6,0,0
하얀집민박,43497,2,14,2,14,0,0
하얏트호텔,35028,933,7332,908,7332,25,266
하얏트호텔,35206,1440,3412,1406,3412,34,156
하우고개,43275,31,145,29,145,2,5
하우고개,43577,188,45,152,45,36,7
하우스앞,43174,41,0,41,0,0,1
하우스앞,43231,0,30,0,30,0,0
하우스토리,41569,205,310,169,310,36,16
하우스토리,41570,138,1579,105,1579,33,55
하우스토리,41606,523,555,510,555,13,34
하우스토리,41626,758,463,757,463,1,39
하우스토리만수아파트,39301,1606,1068,1547,1068,59,86
하일부락입구,43967,0,3,0,3,0,0
하일부락입구,43971,2,3,2,3,0,0
하점공단,43448,3,33,2,33,1,1
하점공단,43755,19,43,16,43,3,2
하점면사무소,43738,307,113,295,113,12,13
하점면사무소,43834,95,256,89,256,6,11
하점순복음교회,90222,176,2,170,2,6,5
하점순복음교회,90223,1,59,1,59,0,1
하점우체국,43817,627,70,574,70,53,22
하점우체국,43838,74,724,71,724,3,25
하점초등학교,43739,1,71,1,71,0,2
하점초등학교,43836,164,7,135,7,29,5
하정초등학교,40044,976,474,939,474,37,46
하정초등학교,40046,82,509,81,509,1,19
학마을서원아파트,41652,169,105,168,105,1,8
학마을한진아파트정문,41293,2103,3161,2077,3161,26,169
학산사거리,37025,6774,280,6580,280,194,227
학산사거리,37027,245,3541,229,3541,16,122
학산사거리,37562,1649,1415,1600,1415,49,98
학산소극장,37169,19554,2980,19379,2980,175,726
학산소극장,37173,6844,17427,6754,17427,90,782
학생안전체험관,39284,2049,4422,1963,4422,86,208
학익.원흥아파트,37015,1873,55,1811,55,62,62
학익2동행정복지센터,37150,13314,6738,12853,6738,461,646
학익2동행정복지센터,37151,7501,14322,7290,14322,211,703
학익고등학교,37029,10897,3097,10610,3097,287,451
학익고등학교,37505,3149,10751,2989,10751,160,448
학익동구치소,37139,166,851,164,851,2,32
학익동성당앞,37630,1474,27,1426,27,48,48
학익동성당앞,37631,104,698,102,698,2,25
학익사거리,37058,11,393,11,393,0,13
학익사거리,37075,3169,1532,3103,1532,66,151
학익사거리,37077,2159,6281,2086,6281,73,272
학익사거리(동아풍림아파트),37084,12711,5055,12442,5055,269,573
학익사거리(동아풍림아파트),37089,10671,10966,10395,10966,276,697
학익시장,37106,15597,5355,15286,5355,311,675
학익시장,37112,4036,13806,3916,13806,120,575
학익시장(법원검찰청),37080,10719,4777,10462,4777,257,499
학익시장앞,37082,4740,5555,4613,5555,127,332
학익여자고등학교,37140,701,1262,687,1262,14,63
학익여자고등학교,37566,504,1156,500,1156,4,53
학익풍림아파트,37487,15,2675,13,2675,2,86
한가라지고개,90157,7,5,7,5,0,0
한가라지고개,90158,3,13,3,13,0,0
한가라지입구,90159,9,5,9,5,0,0
한가라지입구,90160,10,7,10,7,0,0
한가람마을우미린.호수이편한세상,80318,968,3321,961,3321,7,138
한강센트럴블루힐.모아엘가2차,80375,294,348,288,348,6,20
한국가스공사,39061,680,758,665,758,15,46
한국가스공사,89273,191,560,186,560,5,24
한국가스공사,89274,104,578,104,578,0,22
한국가스공사인천지역본부,89114,28,49,22,49,6,2
한국가스공사인천지역본부,89115,21,41,21,41,0,2
한국건설생활환경시험연구원,39312,505,405,489,405,16,29
한국건설생활환경시험연구원,39315,779,3052,769,3052,10,123
한국공항공사,25002,86,1391,85,1391,1,47
한국공항공사,25144,21,61,21,61,0,2
한국국토정보공사인천북부지사,42278,5520,6577,5399,6577,121,390
한국국토정보공사인천북부지사,42280,6616,3375,6468,3375,148,322
한국글로벌셰프고등학교,43246,199,180,186,180,13,12
한국글로벌셰프고등학교,43381,43,98,40,98,3,4
한국도심공항터미널,35400,3,96,3,96,0,3
한국도심공항터미널,35408,24,124,20,124,4,4
한국도심공항터미널,35417,64,22,63,22,1,2
한국도심공항터미널앞,35645,73,15,63,15,10,2
한국마쓰이,39055,1058,1538,1055,1538,3,83
한국마쓰이,39057,3970,1646,3958,1646,12,181
한국만화박물관,40583,5325,11381,5232,11381,93,538
한국무역센터.삼성역,23201,2443,7,2443,7,0,79
한국무역센터.삼성역,23251,170,1956,170,1956,0,68
한국산업단지공단,39060,959,63,958,63,1,32
한국산업단지공단,39067,50,930,48,930,2,31
한국생산기술연구원,38448,340,561,321,561,19,29
한국생산기술연구원(주조기술센터),42271,354,627,354,627,0,31
한국생산기술연구원(주조기술센터),42719,359,270,357,270,2,20
한국샤프(로얄금속),40600,2567,3892,2554,3892,13,208
한국선교역사기념관,40673,2135,765,2058,765,77,93
한국아파트,37017,1763,8619,1731,8619,32,334
한국아파트,38154,3016,1564,2942,1564,74,147
한국아파트,40714,126,2458,116,2458,10,83
한국아파트,40715,3305,110,3289,110,16,110
한국아파트,40790,15671,16392,15453,16392,218,1034
한국아파트,40791,16240,11949,16011,11949,229,909
한국아파트,40792,3870,14143,3781,14143,89,581
한국아파트,40816,12093,10019,11924,10019,169,713
한국아파트,41206,6669,3999,6560,3999,109,344
한국아파트,41208,2685,4595,2613,4595,72,234
한국아파트,80057,2504,35,2500,35,4,81
한국전력,42947,75,875,74,875,1,30
한국지엠청라주행시험장,89412,189,358,178,358,11,17
한국지엠청라주행시험장,89413,326,240,325,240,1,18
한국지엠출고문,40560,3750,7332,3673,7332,77,357
한국지엠출고문,40570,5380,3778,5326,3778,54,295
한국콘베어공업,92049,13,0,13,0,0,0
한국타이어인천물류센터,89221,516,1325,500,1325,16,59
한국타이어인천물류센터,89222,556,919,540,919,16,47
한국특수주물(주),42575,401,325,387,325,14,23
한국폴리텍2대학남인천캠퍼스,37448,1020,950,1010,950,10,63
한국폴리텍2대학남인천캠퍼스,37450,711,524,698,524,13,39
한남시티플라자,40253,22692,12023,22315,12023,377,1119
한들마을입구(유아교육진흥원),42370,788,4079,763,4079,25,157
한들마을입구(유아교육진흥원),42371,2060,1005,2004,1005,56,98
한라비발디,35459,8387,2958,8174,2958,213,365
한라비발디,35460,7195,14764,6975,14764,220,708
한라비발디,42878,760,28,759,28,1,25
한라비발디,42879,19,373,19,373,0,12
한라비발디,89180,1840,1397,1815,1397,25,104
한라비발디,89181,1745,2689,1650,2689,95,143
한라비발디정문,89373,54,1392,45,1392,9,46
한라비발디후문.화성파크드림,35658,683,1546,599,1546,84,71
한라시멘트,35291,112,481,93,481,19,19
한라아파트,39117,1162,4579,1114,4579,48,185
한라아파트,39118,6185,1768,5893,1768,292,256
한림병원,41130,13122,9174,12959,9174,163,719
한림병원,41131,10115,15504,9996,15504,119,826
한미반도체,42754,755,1381,747,1381,8,68
한미반도체,42755,217,317,214,317,3,17
한빛초교앞,39773,1500,7972,1463,7972,37,305
한빛초교앞,39774,6890,2726,6840,2726,50,310
한사랑어린이집,42461,16,76,16,76,0,2
한성아파트,89020,748,1409,747,1409,1,69
한성자동차학원,42091,380,808,379,808,1,38
한수조경,43681,5,14,5,14,0,0
한수조경,43882,8,8,5,8,3,0
한스엔지니어링,42276,366,162,358,162,8,17
한스엔지니어링,42279,388,536,387,536,1,29
한신더휴스카이파크,35654,1358,1333,1249,1333,109,86
한신더휴스카이파크,35655,2788,888,2742,888,46,118
한신더휴테라스,35761,73,52,73,52,0,4
한신더휴테라스,35762,11,68,9,68,2,2
한신빌리지(A),42249,785,2722,778,2722,7,113
한신빌리지(B),42246,4242,862,4176,862,66,164
한신빌리지(C),42229,2673,613,2642,613,31,106
한신빌리지아파트,42230,520,1105,507,1105,13,52
한신삼부아파트,40806,2046,2982,2015,2982,31,162
한신아파트,37262,5402,4078,5362,4078,40,305
한신아파트,37264,8802,10179,8630,10179,172,612
한신아파트,37267,13241,9803,13057,9803,184,743
한신아파트,41066,1955,1525,1942,1525,13,112
한신아파트,41067,2134,1613,2108,1613,26,120
한신아파트,42095,30,1040,26,1040,4,34
한신휴아파트,40245,4102,212,4045,212,57,139
한신휴아파트,42105,42344,18312,41662,18312,682,1956
한신휴아파트,42106,3189,2295,3113,2295,76,176
한양2차아파트,37512,13580,4668,13344,4668,236,588
한양2차아파트,38055,5697,4003,5563,4003,134,312
한양2차아파트37동,38058,1737,1138,1720,1138,17,92
한양공구,39664,109,3,107,3,2,3
한양공구,39753,1,77,1,77,0,2
한양공구,42071,917,7540,914,7540,3,272
한양쇼핑,40331,1432,8785,1357,8785,75,329
한양쇼핑,40333,6527,3628,6403,3628,124,327
한양수자인,35450,2434,389,2312,389,122,91
한양수자인,42868,4897,2450,4818,2450,79,237
한양수자인,42893,3445,3391,3296,3391,149,220
한양수자인(후문),35537,3123,566,3065,566,58,119
한양아파트,37076,2018,5634,1986,5634,32,246
한양아파트,37079,5716,666,5621,666,95,205
한양아파트,40269,490,268,466,268,24,24
한양아파트,40310,16925,4629,16709,4629,216,695
한양아파트,40356,17395,10933,17206,10933,189,913
